Ele01,TUBES,0
Ele02,CEF,0
Ele03,BUBLS ,0
Ele04,FAN ( CELLING ),0
Ele05,FAN ( EXHAUST ),0
Ele06,FAN ( WALL MOUNTED ),0
Ele07,FAN ( WITH STAND ),0
Ele08,REFRIGERETOR,0
